date,mkt_ret,vol21,kf_level,kf_vol,gain_ret,gain_vol,cross_gain_vol_from_ret,innov_ret,innov_log_vol,innov_vol_z,regime
2026-01-20,-0.0015310158302417006,0.08156580048019238,-0.0014187550387178645,0.09448792230227059,0.04876811276686057,0.04876811276686057,0.0,-0.00011801621984137913,-0.15460158519130784,-1.0662085108960841,low_vol
2026-01-21,-0.0028812802094459076,0.08105507976790363,-0.0014900792846135314,0.0937839565793657,0.04876787581041211,0.04876787581041211,0.0,-0.0014625251707280431,-0.15334309929283796,-1.0575295053713571,low_vol
2026-01-22,0.0013775911212040414,0.08100392995562913,-0.0013502297052498382,0.09311632602957884,0.04876766140208574,0.04876766140208574,0.0,0.002867670405817573,-0.14649613131768646,-1.0103095572324021,low_vol
2026-01-23,0.00040635728035261367,0.07759503690093637,-0.0012645654067009147,0.09229195473902795,0.04876746739618108,0.04876746739618108,0.0,0.001756586985602452,-0.18234606137343334,-1.25754848035135,low_vol
2026-01-26,-0.006326364791297219,0.0763194960338581,-0.0015114156545817455,0.09144061962003582,0.04876729185119965,0.04876729185119965,0.0,-0.005061799384596304,-0.19002854966395244,-1.310530834083764,low_vol
2026-01-27,-0.006196253187369887,0.07722774787556415,-0.00173988174967538,0.09069040075388811,0.048767133010408754,0.048767133010408754,0.0,-0.004684837532788141,-0.16893097481895447,-1.1650316239734588,low_vol
2026-01-28,0.005150155384629549,0.07326003709223437,-0.001403875382578608,0.08975133240014653,0.04876698928425564,0.04876698928425564,0.0,0.006890037134304928,-0.21343625273208788,-1.471962161985724,low_vol
2026-01-29,-0.0015190080030722723,0.07294831932474462,-0.0014094900388755167,0.08884861006467422,0.04876685923445598,0.04876685923445598,0.0,-0.00011513262049366426,-0.20729163696753217,-1.4295859445828125,low_vol
2026-01-30,-0.002728038443648636,0.07295342851461314,-0.0014737913481649063,0.08799864087394825,0.048766741559597024,0.048766741559597024,0.0,-0.0013185484047731192,-0.19711263885326957,-1.3593866089164037,low_vol
2026-02-02,0.006131097400350166,0.07762204431026615,-0.001102926513726018,0.08746184355417401,0.04876663508211125,0.04876663508211125,0.0,0.007604888748515072,-0.12546990673430924,-0.86530281150372,low_vol
2026-02-03,0.008467232830806899,0.08393348301523375,-0.0006362229673364719,0.08728638687150096,0.048766538736489985,0.048766538736489985,0.0,0.009570159344532918,-0.0411780083059301,-0.28398401729238004,low_vol
2026-02-04,-0.014634102859651355,0.09595352055613404,-0.001318849899028411,0.08769029274984894,0.04876645155861888,0.04876645155861888,0.0,-0.013997879892314883,0.09466939769844007,0.6528872621828601,normal
2026-02-05,0.010476934847464696,0.1014245218291234,-0.0007436122640735351,0.08831472840805994,0.048766372676128586,0.048766372676128586,0.0,0.011795784746493107,0.14550368830562155,1.003465860603411,normal
2026-02-06,0.003479187173145398,0.0998663318208416,-0.0005376819543900666,0.08884573275036448,0.048766301299663646,0.048766301299663646,0.0,0.004222799437218933,0.12292571670183206,0.8477569617980674,normal
2026-02-09,0.0027966239640606697,0.09925351390640905,-0.0003750804026907304,0.08932698667605504,0.04876623671498263,0.04876623671498263,0.0,0.003334305918450736,0.11077579766231382,0.7639650951381117,normal
2026-02-10,0.007711408385019793,0.10290307291934443,1.9266751156099006e-05,0.0899454406791835,0.04876617827580992,0.04876617827580992,0.0,0.008086488787710523,0.14148386090793297,0.975743229660635,normal
2026-02-11,0.0006221674482604866,0.1012871882235782,4.8667882153252126e-05,0.0904678531598269,0.04876612539736795,0.04876612539736795,0.0,0.0006029006971043876,0.11875665781673828,0.8190051311784926,normal
2026-02-12,0.011802705777534521,0.10802186124326912,0.0006218662056912244,0.09125362373559423,0.048766077550524964,0.048766077550524964,0.0,0.01175403789538127,0.17733905166045405,1.2230185624218333,normal
2026-02-13,0.007236429605408088,0.11061397667288606,0.000944432231033606,0.09211386470730357,0.048766034256499696,0.048766034256499696,0.0,0.006614563399716864,0.192403748623307,1.326912257607921,normal
2026-02-16,0.0016740199668861977,0.1012466925691179,0.000980011302972132,0.09253949662377854,0.048765995082069996,0.048765995082069996,0.0,0.0007295877358525917,0.09453456782765057,0.6519575647495716,normal
2026-02-17,-0.0009824807122700747,0.09985985722582788,0.0008843084965723547,0.09288370299933098,0.048765959635237485,0.048765959635237485,0.0,-0.0019624920152422065,0.07613223141687797,0.5250458774909748,normal
2026-02-18,-0.0002951954866366905,0.09948546464609549,0.000826788890768912,0.09319523901993229,0.048765927561304726,0.048765927561304726,0.0,-0.0011795039832090451,0.06866334429898968,0.47353671100635175,normal
2026-02-19,-0.006461922283050051,0.10221398510104476,0.00047134834118400684,0.09361599299774973,0.04876589853932571,0.04876589853932571,0.0,-0.007288711173818963,0.0923718720172042,0.6370425673024253,normal
2026-02-20,-0.004446903175455315,0.1041614964243552,0.00023150551588809598,0.094104565916313,0.0487658722788942,0.0487658722788942,0.0,-0.004918251516639322,0.10674131070203519,0.7361414038766709,normal
2026-02-23,-0.002393569087445493,0.10483397259171305,0.00010349152543548257,0.09460136265183289,0.04876584851723761,0.04876584851723761,0.0,-0.002625074603333589,0.1079713179350974,0.7446241575368485,normal
2026-02-24,7.60985101064213e-05,0.10154329673832595,0.00010215568238848284,0.09492861177633027,0.048765827016587424,0.048765827016587424,0.0,-2.7393015329061276e-05,0.07081339607021242,0.4883645675115266,normal
2026-02-25,-0.0037145158857266308,0.09959973062976507,-8.39673888288122e-05,0.09515123620712469,0.04876580756179999,0.04876580756179999,0.0,-0.0038166715681151138,0.048034305935743316,0.33126858173349527,normal
2026-02-26,0.009615176829250695,0.10289025438266725,0.00038901904088437753,0.09551476506230706,0.048765789958203555,0.048765789958203555,0.0,0.009699144218079507,0.07819534290934849,0.5392741724650608,normal
2026-02-27,-0.0045439471026702035,0.10455368103533462,0.00014845912863187938,0.09593685691286123,0.048765774029650294,0.048765774029650294,0.0,-0.004932966143554581,0.09041979010886925,0.6235800762483884,normal
2026-03-02,0.00021701288132675297,0.10357346425896151,0.00015180220445662395,0.0962958524916744,0.04876575961675356,0.04876575961675356,0.0,6.855375269487358e-05,0.07659092594968442,0.5282093195301838,normal
