date,window,kind,asset_a,asset_b,corr
1971-08-11,63,sector,Industrials,Information Technology,0.20343791900421954
1971-08-11,63,sector,Industrials,Materials,
1971-08-11,63,sector,Industrials,Utilities,0.07789006548864634
1971-08-11,63,sector,Information Technology,Materials,
1971-08-11,63,sector,Information Technology,Utilities,0.2851119653409543
1971-08-11,63,sector,Materials,Utilities,
1971-09-10,63,sector,Consumer Discretionary,Consumer Staples,0.2766030679486621
1971-09-10,63,sector,Consumer Discretionary,Energy,0.23596096355672175
1971-09-10,63,sector,Consumer Discretionary,Financials,
1971-09-10,63,sector,Consumer Discretionary,Health Care,0.2623786037133105
1971-09-10,63,sector,Consumer Discretionary,Industrials,0.2975113031008198
1971-09-10,63,sector,Consumer Discretionary,Information Technology,0.4982129877197753
1971-09-10,63,sector,Consumer Discretionary,Materials,
1971-09-10,63,sector,Consumer Discretionary,Utilities,0.31525246746323143
1971-09-10,63,sector,Consumer Staples,Energy,0.1906982999801961
1971-09-10,63,sector,Consumer Staples,Financials,
1971-09-10,63,sector,Consumer Staples,Health Care,0.5954341356910322
1971-09-10,63,sector,Consumer Staples,Industrials,0.2918009994386496
1971-09-10,63,sector,Consumer Staples,Information Technology,0.5313272743616912
1971-09-10,63,sector,Consumer Staples,Materials,
1971-09-10,63,sector,Consumer Staples,Utilities,0.3699638643148343
1971-09-10,63,sector,Energy,Financials,
1971-09-10,63,sector,Energy,Health Care,0.26426198537355444
1971-09-10,63,sector,Energy,Industrials,0.3964380752351628
1971-09-10,63,sector,Energy,Information Technology,0.1621951050661093
1971-09-10,63,sector,Energy,Materials,
1971-09-10,63,sector,Energy,Utilities,0.16548251684438456
1971-09-10,63,sector,Financials,Health Care,
1971-09-10,63,sector,Financials,Industrials,
1971-09-10,63,sector,Financials,Information Technology,
1971-09-10,63,sector,Financials,Materials,
1971-09-10,63,sector,Financials,Utilities,
1971-09-10,63,sector,Health Care,Industrials,0.4599211380562219
1971-09-10,63,sector,Health Care,Information Technology,0.6033405133722601
1971-09-10,63,sector,Health Care,Materials,
1971-09-10,63,sector,Health Care,Utilities,0.2819358303527725
1971-09-10,63,sector,Industrials,Information Technology,0.473964363671324
1971-09-10,63,sector,Industrials,Materials,
1971-09-10,63,sector,Industrials,Utilities,0.247228694664232
1971-09-10,63,sector,Information Technology,Materials,
1971-09-10,63,sector,Information Technology,Utilities,0.3608880984453394
1971-09-10,63,sector,Materials,Utilities,
1971-10-11,63,sector,Consumer Discretionary,Consumer Staples,0.26735077616753217
1971-10-11,63,sector,Consumer Discretionary,Energy,0.08180063984267472
1971-10-11,63,sector,Consumer Discretionary,Financials,
1971-10-11,63,sector,Consumer Discretionary,Health Care,0.200847832761106
1971-10-11,63,sector,Consumer Discretionary,Industrials,0.31000182316575514
1971-10-11,63,sector,Consumer Discretionary,Information Technology,0.3788376762902481
1971-10-11,63,sector,Consumer Discretionary,Materials,
1971-10-11,63,sector,Consumer Discretionary,Utilities,0.37091537355071297
1971-10-11,63,sector,Consumer Staples,Energy,0.15995908095771585
1971-10-11,63,sector,Consumer Staples,Financials,
1971-10-11,63,sector,Consumer Staples,Health Care,0.5704961555171765
1971-10-11,63,sector,Consumer Staples,Industrials,0.3461505458211381
1971-10-11,63,sector,Consumer Staples,Information Technology,0.5452887736967971
1971-10-11,63,sector,Consumer Staples,Materials,
1971-10-11,63,sector,Consumer Staples,Utilities,0.3787248995323696
1971-10-11,63,sector,Energy,Financials,
1971-10-11,63,sector,Energy,Health Care,0.2982016586755993
1971-10-11,63,sector,Energy,Industrials,0.2703084115431587
1971-10-11,63,sector,Energy,Information Technology,0.03523948726026232
1971-10-11,63,sector,Energy,Materials,
1971-10-11,63,sector,Energy,Utilities,0.16645412557962824
1971-10-11,63,sector,Financials,Health Care,
1971-10-11,63,sector,Financials,Industrials,
1971-10-11,63,sector,Financials,Information Technology,
1971-10-11,63,sector,Financials,Materials,
1971-10-11,63,sector,Financials,Utilities,
1971-10-11,63,sector,Health Care,Industrials,0.4443113380617692
1971-10-11,63,sector,Health Care,Information Technology,0.6270595416251105
1971-10-11,63,sector,Health Care,Materials,
1971-10-11,63,sector,Health Care,Utilities,0.31336202635873556
1971-10-11,63,sector,Industrials,Information Technology,0.4243131840582819
1971-10-11,63,sector,Industrials,Materials,
1971-10-11,63,sector,Industrials,Utilities,0.36540441255922523
1971-10-11,63,sector,Information Technology,Materials,
1971-10-11,63,sector,Information Technology,Utilities,0.4374415986973862
1971-10-11,63,sector,Materials,Utilities,
1971-11-09,63,sector,Consumer Discretionary,Consumer Staples,0.4379250984512435
1971-11-09,63,sector,Consumer Discretionary,Energy,0.2917654053910489
1971-11-09,63,sector,Consumer Discretionary,Financials,
1971-11-09,63,sector,Consumer Discretionary,Health Care,0.3140695444908337
1971-11-09,63,sector,Consumer Discretionary,Industrials,0.4167792371419733
1971-11-09,63,sector,Consumer Discretionary,Information Technology,0.2843875688815072
1971-11-09,63,sector,Consumer Discretionary,Materials,
1971-11-09,63,sector,Consumer Discretionary,Utilities,0.24932342096436935
1971-11-09,63,sector,Consumer Staples,Energy,0.17817532142908118
1971-11-09,63,sector,Consumer Staples,Financials,
1971-11-09,63,sector,Consumer Staples,Health Care,0.5696760631189831
1971-11-09,63,sector,Consumer Staples,Industrials,0.5189268522773349
1971-11-09,63,sector,Consumer Staples,Information Technology,0.5343085456851696
1971-11-09,63,sector,Consumer Staples,Materials,
1971-11-09,63,sector,Consumer Staples,Utilities,0.3172658424455516
1971-11-09,63,sector,Energy,Financials,
1971-11-09,63,sector,Energy,Health Care,0.3043729847105098
1971-11-09,63,sector,Energy,Industrials,0.19547120162488338
1971-11-09,63,sector,Energy,Information Technology,0.07682763613734025
1971-11-09,63,sector,Energy,Materials,
1971-11-09,63,sector,Energy,Utilities,0.03446136686976466
1971-11-09,63,sector,Financials,Health Care,
1971-11-09,63,sector,Financials,Industrials,
1971-11-09,63,sector,Financials,Information Technology,
1971-11-09,63,sector,Financials,Materials,
1971-11-09,63,sector,Financials,Utilities,
1971-11-09,63,sector,Health Care,Industrials,0.5121830896030288
1971-11-09,63,sector,Health Care,Information Technology,0.6030679354206215
1971-11-09,63,sector,Health Care,Materials,
1971-11-09,63,sector,Health Care,Utilities,0.3812666408883594
1971-11-09,63,sector,Industrials,Information Technology,0.6226176123900625
1971-11-09,63,sector,Industrials,Materials,
1971-11-09,63,sector,Industrials,Utilities,0.40064031505869735
1971-11-09,63,sector,Information Technology,Materials,
1971-11-09,63,sector,Information Technology,Utilities,0.4001436964557044
1971-11-09,63,sector,Materials,Utilities,
1971-12-09,63,sector,Consumer Discretionary,Consumer Staples,0.5175192650453274
1971-12-09,63,sector,Consumer Discretionary,Energy,0.21638233932683554
1971-12-09,63,sector,Consumer Discretionary,Financials,
1971-12-09,63,sector,Consumer Discretionary,Health Care,0.37606303440845634
1971-12-09,63,sector,Consumer Discretionary,Industrials,0.5068377072198449
1971-12-09,63,sector,Consumer Discretionary,Information Technology,0.26124788564647367
1971-12-09,63,sector,Consumer Discretionary,Materials,
1971-12-09,63,sector,Consumer Discretionary,Utilities,0.08042683911118938
1971-12-09,63,sector,Consumer Staples,Energy,0.30795357309427973
1971-12-09,63,sector,Consumer Staples,Financials,
1971-12-09,63,sector,Consumer Staples,Health Care,0.3603929620520248
1971-12-09,63,sector,Consumer Staples,Industrials,0.5301550378646571
1971-12-09,63,sector,Consumer Staples,Information Technology,0.6204046137497902
1971-12-09,63,sector,Consumer Staples,Materials,
1971-12-09,63,sector,Consumer Staples,Utilities,0.14517167964512107
1971-12-09,63,sector,Energy,Financials,
1971-12-09,63,sector,Energy,Health Care,0.1569317181838169
1971-12-09,63,sector,Energy,Industrials,0.26369771559813554
1971-12-09,63,sector,Energy,Information Technology,0.26047325142435335
1971-12-09,63,sector,Energy,Materials,
1971-12-09,63,sector,Energy,Utilities,0.012328672731691581
1971-12-09,63,sector,Financials,Health Care,
1971-12-09,63,sector,Financials,Industrials,
1971-12-09,63,sector,Financials,Information Technology,
1971-12-09,63,sector,Financials,Materials,
1971-12-09,63,sector,Financials,Utilities,
1971-12-09,63,sector,Health Care,Industrials,0.461571160444806
1971-12-09,63,sector,Health Care,Information Technology,0.4123785659285258
1971-12-09,63,sector,Health Care,Materials,
1971-12-09,63,sector,Health Care,Utilities,0.28365937726125395
1971-12-09,63,sector,Industrials,Information Technology,0.5937087196923069
1971-12-09,63,sector,Industrials,Materials,
1971-12-09,63,sector,Industrials,Utilities,0.32838317192679106
1971-12-09,63,sector,Information Technology,Materials,
1971-12-09,63,sector,Information Technology,Utilities,0.28335421952783985
1971-12-09,63,sector,Materials,Utilities,
1972-01-10,63,sector,Consumer Discretionary,Consumer Staples,0.5465877354568799
1972-01-10,63,sector,Consumer Discretionary,Energy,0.22174592577082505
1972-01-10,63,sector,Consumer Discretionary,Financials,
1972-01-10,63,sector,Consumer Discretionary,Health Care,0.41798680000659355
1972-01-10,63,sector,Consumer Discretionary,Industrials,0.45358103252303233
1972-01-10,63,sector,Consumer Discretionary,Information Technology,0.4110563387690631
1972-01-10,63,sector,Consumer Discretionary,Materials,
1972-01-10,63,sector,Consumer Discretionary,Utilities,0.043549591476603845
1972-01-10,63,sector,Consumer Staples,Energy,0.28331041106680094
1972-01-10,63,sector,Consumer Staples,Financials,
1972-01-10,63,sector,Consumer Staples,Health Care,0.4035099401296081
1972-01-10,63,sector,Consumer Staples,Industrials,0.5062248601961331
1972-01-10,63,sector,Consumer Staples,Information Technology,0.7018943734345825
1972-01-10,63,sector,Consumer Staples,Materials,
1972-01-10,63,sector,Consumer Staples,Utilities,0.14334311952943335
1972-01-10,63,sector,Energy,Financials,
1972-01-10,63,sector,Energy,Health Care,0.16738313489892906
1972-01-10,63,sector,Energy,Industrials,0.33639632225482197
1972-01-10,63,sector,Energy,Information Technology,0.2791527013272884
1972-01-10,63,sector,Energy,Materials,
1972-01-10,63,sector,Energy,Utilities,0.05966348382914378
1972-01-10,63,sector,Financials,Health Care,
1972-01-10,63,sector,Financials,Industrials,
1972-01-10,63,sector,Financials,Information Technology,
1972-01-10,63,sector,Financials,Materials,
1972-01-10,63,sector,Financials,Utilities,
1972-01-10,63,sector,Health Care,Industrials,0.4648213960151189
1972-01-10,63,sector,Health Care,Information Technology,0.4969422952364176
1972-01-10,63,sector,Health Care,Materials,
1972-01-10,63,sector,Health Care,Utilities,0.23796260734435928
1972-01-10,63,sector,Industrials,Information Technology,0.5934988433069521
1972-01-10,63,sector,Industrials,Materials,
1972-01-10,63,sector,Industrials,Utilities,0.2911227538767707
1972-01-10,63,sector,Information Technology,Materials,
1972-01-10,63,sector,Information Technology,Utilities,0.30692919474111957
1972-01-10,63,sector,Materials,Utilities,
1972-02-08,63,sector,Consumer Discretionary,Consumer Staples,0.4778389149103192
1972-02-08,63,sector,Consumer Discretionary,Energy,0.09075857169192408
1972-02-08,63,sector,Consumer Discretionary,Financials,
1972-02-08,63,sector,Consumer Discretionary,Health Care,0.39085845143749376
1972-02-08,63,sector,Consumer Discretionary,Industrials,0.48901151474022353
1972-02-08,63,sector,Consumer Discretionary,Information Technology,0.4158251384965696
1972-02-08,63,sector,Consumer Discretionary,Materials,
1972-02-08,63,sector,Consumer Discretionary,Utilities,0.1859383787677972
1972-02-08,63,sector,Consumer Staples,Energy,0.25629300142280464
1972-02-08,63,sector,Consumer Staples,Financials,
1972-02-08,63,sector,Consumer Staples,Health Care,0.39014579552391176
1972-02-08,63,sector,Consumer Staples,Industrials,0.4585289203513707
1972-02-08,63,sector,Consumer Staples,Information Technology,0.6440174798865471
1972-02-08,63,sector,Consumer Staples,Materials,
1972-02-08,63,sector,Consumer Staples,Utilities,0.12259493172338068
1972-02-08,63,sector,Energy,Financials,
1972-02-08,63,sector,Energy,Health Care,0.09851100906134712
1972-02-08,63,sector,Energy,Industrials,0.2650658091278911
1972-02-08,63,sector,Energy,Information Technology,0.23374401019072047
1972-02-08,63,sector,Energy,Materials,
1972-02-08,63,sector,Energy,Utilities,0.1531285516777538
1972-02-08,63,sector,Financials,Health Care,
1972-02-08,63,sector,Financials,Industrials,
1972-02-08,63,sector,Financials,Information Technology,
1972-02-08,63,sector,Financials,Materials,
1972-02-08,63,sector,Financials,Utilities,
1972-02-08,63,sector,Health Care,Industrials,0.3609942806322612
1972-02-08,63,sector,Health Care,Information Technology,0.37678256915344144
1972-02-08,63,sector,Health Care,Materials,
1972-02-08,63,sector,Health Care,Utilities,0.11887689856657728
1972-02-08,63,sector,Industrials,Information Technology,0.42820615206661927
1972-02-08,63,sector,Industrials,Materials,
1972-02-08,63,sector,Industrials,Utilities,0.21753506357482671
1972-02-08,63,sector,Information Technology,Materials,
1972-02-08,63,sector,Information Technology,Utilities,0.22022448880913714
1972-02-08,63,sector,Materials,Utilities,
1972-03-09,63,sector,Consumer Discretionary,Consumer Staples,0.4956703707345236
1972-03-09,63,sector,Consumer Discretionary,Energy,0.18335631124447224
1972-03-09,63,sector,Consumer Discretionary,Financials,
1972-03-09,63,sector,Consumer Discretionary,Health Care,0.29213770799809524
1972-03-09,63,sector,Consumer Discretionary,Industrials,0.1458191367548823
1972-03-09,63,sector,Consumer Discretionary,Information Technology,0.2730687076779436
1972-03-09,63,sector,Consumer Discretionary,Materials,
1972-03-09,63,sector,Consumer Discretionary,Utilities,0.0038826987768343616
1972-03-09,63,sector,Consumer Staples,Energy,0.21060838625161993
1972-03-09,63,sector,Consumer Staples,Financials,
1972-03-09,63,sector,Consumer Staples,Health Care,0.37850221884421825
1972-03-09,63,sector,Consumer Staples,Industrials,0.24852152685481171
1972-03-09,63,sector,Consumer Staples,Information Technology,0.439254550582613
1972-03-09,63,sector,Consumer Staples,Materials,
1972-03-09,63,sector,Consumer Staples,Utilities,0.006068639806800262
1972-03-09,63,sector,Energy,Financials,
1972-03-09,63,sector,Energy,Health Care,0.15279224985024498
1972-03-09,63,sector,Energy,Industrials,0.2480293864170127
1972-03-09,63,sector,Energy,Information Technology,0.222433743699885
1972-03-09,63,sector,Energy,Materials,
1972-03-09,63,sector,Energy,Utilities,0.16837513936596163
1972-03-09,63,sector,Financials,Health Care,
1972-03-09,63,sector,Financials,Industrials,
1972-03-09,63,sector,Financials,Information Technology,
1972-03-09,63,sector,Financials,Materials,
1972-03-09,63,sector,Financials,Utilities,
1972-03-09,63,sector,Health Care,Industrials,0.07774808166974553
1972-03-09,63,sector,Health Care,Information Technology,0.18903327820994437
1972-03-09,63,sector,Health Care,Materials,
1972-03-09,63,sector,Health Care,Utilities,0.06815663519702982
1972-03-09,63,sector,Industrials,Information Technology,0.24758891223945093
1972-03-09,63,sector,Industrials,Materials,
1972-03-09,63,sector,Industrials,Utilities,0.08599625487873895
1972-03-09,63,sector,Information Technology,Materials,
1972-03-09,63,sector,Information Technology,Utilities,0.20191515077384486
1972-03-09,63,sector,Materials,Utilities,
1972-04-10,63,sector,Consumer Discretionary,Consumer Staples,0.5283041923871662
1972-04-10,63,sector,Consumer Discretionary,Energy,0.18015531115768676
1972-04-10,63,sector,Consumer Discretionary,Financials,
1972-04-10,63,sector,Consumer Discretionary,Health Care,0.26522044343200757
