asset_a,asset_b,corr_calm,corr_crisis,delta
AEP,COST,0.11466255233044029,0.9807279196624754,0.8660653673320351
ABBV,UAN,0.02401373168146111,0.8900056662772347,0.8659919345957735
CVX,GOOGL,0.08976265002616443,0.9556728424920531,0.8659101924658886
TRV,VLO,0.08681582338681645,0.9525345872268532,0.8657187638400368
HEI,MMM,0.10668670082802066,0.972390422138315,0.8657037213102943
HPQ,KHC,0.0518515832025027,0.9174652032298185,0.8656136200273158
ORCL,WM,0.06778265949526124,0.9331747318058352,0.8653920723105739
DD,REGN,0.070344884664503,0.9356343090121407,0.8652894243476377
KMB,QQQ,0.0873573851937718,0.9525416531655275,0.8651842679717557
CB,LLY,0.12134690673719266,0.9864335407619582,0.8650866340247656
DG,IBM,0.10778673637857546,0.9726760634366629,0.8648893270580874
BA,DG,0.09267052078652996,0.957538128950565,0.8648676081640351
UNH,XOM,0.08503923302328951,0.9498827961018687,0.8648435630785791
DG,UAN,0.006960328747893349,0.8714158578248556,0.8644555290769623
ARKK,KMB,-0.05636364580419365,0.8079831207665318,0.8643467665707254
ABBV,FANG,0.08644466318742201,0.9507543991810401,0.864309735993618
AEP,CAT,0.11207973943143082,0.9763454507189905,0.8642657112875597
DE,DUK,0.10940004193857251,0.9735913266227468,0.8641912846841743
PEP,TDG,0.12636506311620105,0.9903517756103504,0.8639867124941494
HEI,MRK,0.07206417893175494,0.9357130830079023,0.8636489040761474
CW,LMT,0.1282561702333981,0.9916532218590547,0.8633970516256566
CRWD,STLD,0.09692044417860544,0.9602771500413232,0.8633567058627177
HEI,LMT,0.11666154559268889,0.9797229492674123,0.8630614036747234
JNJ,REGN,0.10809306489098039,0.9710297887426084,0.862936723851628
DG,TRV,0.09927814144874603,0.9620828126240609,0.8628046711753149
LLY,PM,0.12770605784217598,0.990243159240051,0.8625371013978751
CW,REGN,0.11232418212212153,0.9747864438207936,0.8624622616986721
DE,UNH,0.11380807872990979,0.9761456692581685,0.8623375905282586
CRWD,PLD,0.09661705522622857,0.9589253749430104,0.8623083197167819
CAT,COST,0.12978001952655382,0.9920860563680833,0.8623060368415295
CVX,CW,0.11405885338057296,0.9757689673515756,0.8617101139710026
MU,PEP,0.06180204723526346,0.9233720103781673,0.8615699631429038
GOOGL,JNJ,0.0922816696459219,0.9538470396767341,0.8615653700308122
ABBV,NOC,0.13086551876304484,0.9924119115399335,0.8615463927768886
CAT,UNH,0.11741031931543464,0.9786692728169597,0.861258953501525
ALL,VLO,0.10157296607925327,0.9626543579339976,0.8610813918547443
ICL,KHC,0.08022479672081399,0.9412024765647895,0.8609776798439756
DE,DG,0.10190955738872093,0.9628827264841345,0.8609731690954137
NOC,QQQ,0.12350764792067932,0.9843999205658592,0.8608922726451799
PM,PSX,0.11403928724376297,0.9748470959687028,0.8608078087249398
HEI,SO,0.0881226122822671,0.9488753748021334,0.8607527625198662
CB,COST,0.12700571380935563,0.9876150841281691,0.8606093703188135
LMT,MU,0.057444462833742604,0.9179126666697222,0.8604682038359796
DG,VLO,0.07838460446393072,0.9387553908678186,0.8603707864038879
HII,MTSI,0.1069857687410719,0.9672047163850844,0.8602189476440125
GOOGL,PEP,0.09800459609846116,0.9581241809710823,0.8601195848726212
ORCL,PM,0.09912011886535012,0.9592116256652846,0.8600915067999345
GOOGL,HII,0.09039041851582393,0.9504533801408415,0.8600629616250175
CW,IBM,0.11782408292226522,0.9778613892850074,0.8600373063627422
KMB,VLO,0.05384767430265408,0.913869158845179,0.8600214845425249
CB,VLO,0.10759171906944068,0.9675888625057446,0.859997143436304
HEI,XOM,0.09413241693147599,0.9541039275621132,0.8599715106306371
FANG,UNH,0.10184777511626528,0.9617913819984465,0.8599436068821812
CB,REGN,0.10943734434612751,0.969317019189461,0.8598796748433335
CAT,SO,0.09920415313793253,0.9589952027370309,0.8597910495990984
PG,STLD,0.058888601472602574,0.9186380248764177,0.8597494234038151
SBUX,UAN,0.02314117299708935,0.882819027896568,0.8596778548994786
REGN,UNH,0.11165449281467156,0.9710220106539555,0.859367517839284
AEP,LMT,0.11054233179137812,0.9696285872262311,0.8590862554348531
JPM,REGN,0.11043401940509653,0.9693828922714646,0.858948872866368
TRV,UAN,0.03723958261619025,0.8961647686581791,0.8589251860419889
CVX,UNH,0.10149065780601457,0.9601843675532918,0.8586937097472773
ABBV,BX,0.12058613421101588,0.9791128441047393,0.8585267098937235
CVX,QQQ,0.12188787994679516,0.9803235418709657,0.8584356619241705
DE,LMT,0.12625389361592204,0.9846581341847839,0.8584042405688619
ICL,PFE,0.01977400485519509,0.87812282639282,0.8583488215376249
BA,UNH,0.0944408557386732,0.9526889439340319,0.8582480881953587
LLY,MU,0.07529247788688488,0.9335279422875161,0.8582354644006313
BLK,MRK,0.090849166925985,0.9490103445283815,0.8581611776023965
O,UAN,0.016611288662696542,0.8747173657093995,0.8581060770467029
CW,VLO,0.10635040249086485,0.9643787576644604,0.8580283551735955
FANG,LMT,0.11088570429835837,0.9687740952381065,0.8578883909397481
AEP,DE,0.1177632613687402,0.9755479356965905,0.8577846743278503
GOOGL,PSX,0.09431909613870944,0.9520995660557953,0.8577804699170858
PLTR,UAN,0.02561166953419628,0.8832645446185758,0.8576528750843796
AFL,DG,0.08632844835900762,0.9438443359145237,0.857515887555516
ARKK,PG,-0.049862997084957686,0.8076493962348271,0.8575123933197848
ALL,LLY,0.12218103067807905,0.9796879020357343,0.8575068713576552
DG,REGN,0.11234611598034118,0.9697649654308577,0.8574188494505165
DG,NOC,0.11333539424125512,0.9704030748810561,0.857067680639801
CW,KMB,0.08072654174938033,0.9377894685829612,0.8570629268335809
HEI,NOC,0.12021579461342977,0.9769936988058744,0.8567779041924446
AMAT,DUK,0.055512034821689996,0.9116770419589441,0.8561650071372541
FANG,IBM,0.1007459530881845,0.9566047841215919,0.8558588310334074
JNJ,QQQ,0.13236562794326429,0.9882075466333682,0.8558419186901038
LMT,VLO,0.10189076365503293,0.9577162662315809,0.855825502576548
HEI,NUE,0.09184170254294728,0.947580088511413,0.8557383859684656
DUK,LMT,0.1197716468754891,0.9754570840551359,0.8556854371796467
AEP,LRCX,0.04112273572827177,0.8966385682848594,0.8555158325565877
GOOGL,XOM,0.08431882623694513,0.9392924874968985,0.8549736612599534
PG,XBI,0.08518391973338618,0.9400863332624763,0.8549024135290901
MTSI,WM,0.08374698899036,0.9385661210160933,0.8548191320257332
AEP,AMAT,0.06478859667190831,0.9195387881686564,0.8547501914967481
GOOGL,PG,0.07182576017416888,0.9263860352744875,0.8545602751003186
MPC,MTSI,0.11473953329286438,0.9692859095477282,0.8545463762548638
CW,GD,0.13691934368271957,0.9913985423994996,0.8544791987167801
CB,IBM,0.11934515521248608,0.9737669113060196,0.8544217560935334
CB,LMT,0.13118551771920128,0.985584604821988,0.8543990871027867
LMT,ORCL,0.07139219593767249,0.9257616859460209,0.8543694900083485
AEP,ORCL,0.058530835420772205,0.9128141814688289,0.8542833460480567
GD,PM,0.13384541670456104,0.988067800796385,0.8542223840918239
CAT,LLY,0.13808970835395615,0.992291219155398,0.8542015108014418
NUE,REGN,0.08636587486643227,0.9403470515137029,0.8539811766472707
ABBV,HII,0.1345716786457997,0.9885264004974755,0.8539547218516759
CW,DG,0.1039264596452204,0.957851776774334,0.8539253171291136
GD,HEI,0.12684485561790917,0.9804878984098119,0.8536430427919027
UAN,WM,0.02789297296073475,0.8814989077921778,0.853605934831443
ALL,LMT,0.12655690234112402,0.9800176666544322,0.8534607643133082
CAT,LMT,0.12879044043669952,0.9822110198303947,0.8534205793936952
PM,UNH,0.13077418882794595,0.983838287517081,0.8530640986891351
MTSI,PLD,0.12581239835638575,0.9788310167043901,0.8530186183480044
IRDM,KHC,0.041791875488152434,0.8947595256910086,0.8529676502028561
CB,DG,0.10029467866206623,0.9531984634833085,0.8529037848212423
CAG,LXU,0.010552897530100375,0.8634555591627775,0.8529026616326771
HEI,JPM,0.1179852326795339,0.970783214489059,0.8527979818095252
COST,PEP,0.13284775490454434,0.9855383590647042,0.8526906041601598
CW,TRV,0.12567117988053383,0.9782664426573999,0.852595262776866
RTX,WM,0.09760805730062745,0.9501913450298148,0.8525832877291873
LLY,REGN,0.1243738968238604,0.9767350061877138,0.8523611093638535
PEP,QQQ,0.1349603109735698,0.9872383607943737,0.8522780498208038
PLD,UAN,0.03611832178533129,0.8881238346813084,0.8520055128959771
ALL,COST,0.1295795122997575,0.9814706860352654,0.8518911737355079
BLK,SO,0.09996090199330963,0.951792152066534,0.8518312500732244
MPC,REGN,0.12048530832149598,0.9722995447464173,0.8518142364249214
CVX,TDG,0.12735505582644968,0.9791404817711165,0.8517854259446668
KHC,LXU,0.07600923756465214,0.9274797736276096,0.8514705360629574
ALL,MU,0.059732606293002595,0.9110412528003767,0.8513086465073741
DG,GD,0.11688332645463873,0.9681507891050551,0.8512674626504164
ALL,ORCL,0.09038317098049019,0.9415909146893425,0.8512077437088523
COST,XOM,0.10899404206608607,0.9601621373966139,0.8511680953305278
CVX,MU,0.07837578593829392,0.9293501226461356,0.8509743367078417
DG,MMM,0.10917258380243094,0.9600814565074257,0.8509088727049947
CRWD,VYM,0.10557637750264075,0.9562179381506726,0.8506415606480319
TDG,UNH,0.1389855030754194,0.9894507885751502,0.8504652854997308
ABBV,CW,0.13206354988309085,0.9824471846714553,0.8503836347883644
FANG,REGN,0.10809222378366067,0.9582969970274902,0.8502047732438295
DG,DUK,0.09897736797065197,0.9490889442786526,0.8501115763080007
CVX,LLY,0.11971112545495702,0.9697123381644541,0.8500012127094971
COST,DE,0.14074893630647559,0.9906123939829703,0.8498634576764947
IBM,NOC,0.13103324107124326,0.9808459415918863,0.8498127005206431
DG,PM,0.09837817643511629,0.948108346215853,0.8497301697807368
MMM,VLO,0.10547672980764293,0.955099095336849,0.8496223655292061
DG,GOOGL,0.05281069025648033,0.9023378850868174,0.8495271948303371
MRK,WM,0.07356947347424703,0.9228585749806483,0.8492891015064012
GD,VLO,0.11080027402902534,0.960024703856132,0.8492244298271067
CVX,LRCX,0.056766309433725654,0.9058242354639575,0.8490579260302319
BLK,KMB,0.11388470329206477,0.9627284519240649,0.8488437486320001
GOOGL,LLY,0.11192211171702461,0.9602353641772814,0.8483132524602568
BX,KMB,0.08464818836132773,0.9327531561831474,0.8481049678218197
GOOGL,UNH,0.0979799061448124,0.9459115644881599,0.8479316583433475
ABBV,CAT,0.13639947859311957,0.9841175875831878,0.8477181089900683
HII,MRK,0.1346923773806746,0.9818007019005028,0.8471083245198282
HII,IBM,0.14544540265256883,0.9924314231104197,0.8469860204578508
BX,PG,0.09610718165657488,0.9428235301221765,0.8467163484656016
HII,REGN,0.14589170520916894,0.9925636480676531,0.8466719428584841
NOC,VLO,0.10479668601705547,0.9514409868729153,0.8466443008558598
PM,QQQ,0.14497967835649112,0.9915436261326062,0.8465639477761151
JNJ,LMT,0.12996297640079343,0.9765057216874834,0.8465427452866899
JPM,PM,0.1330972086436526,0.9796381029837873,0.8465408943401347
MPC,TDG,0.13573132852153572,0.9821640330531989,0.8464327045316632
DE,HEI,0.13465064955762543,0.9810066523871338,0.8463560028295084
CB,GOOGL,0.11035630114205988,0.956488167084364,0.8461318659423042
MCD,UNH,0.131149281926279,0.9772398721746254,0.8460905902483464
MPC,O,0.07407066920313084,0.9196578081707102,0.8455871389675793
MRK,UAN,0.052974639766113725,0.8985078308240894,0.8455331910579756
COST,DUK,0.1309708942840207,0.9762553971971683,0.8452845029131475
DE,SO,0.11446060203145099,0.959726742974454,0.845266140943003
UAN,UNH,0.04440249608502823,0.8895917098113199,0.8451892137262916
MMM,UNH,0.12569902522687768,0.9705680051482245,0.8448689799213468
IBM,TDG,0.14401857273586716,0.988802491166594,0.8447839184307269
FANG,TDG,0.12461070504327187,0.9693354123009389,0.844724707257667
AEP,GD,0.1265919496841016,0.9712810902577547,0.8446891405736531
ORCL,VLO,0.06201426613976026,0.906685786103966,0.8446715199642058
COST,RKLB,0.08210788720862582,0.9267785266566017,0.8446706394479758
DD,WM,0.0728630169951326,0.9174765803915034,0.8446135633963707
CB,CVX,0.1341814772109548,0.9787129475966764,0.8445314703857216
MU,NOC,0.04637998288693074,0.8908195432691944,0.8444395603822636
CW,NOC,0.14129795815999624,0.9856881849696708,0.8443902268096746
CW,XOM,0.12039373670712562,0.9646993437268208,0.8443056070196951
CRWD,UAN,0.024734710343953255,0.8689244226167044,0.8441897122727512
GOOGL,KMB,0.043491313292348156,0.887625528191266,0.8441342148989178
C,CRWD,0.08337497103675316,0.9274551502632905,0.8440801792265373
CTVA,PG,0.04746475564193119,0.8915314295314607,0.8440666738895295
MCD,STLD,0.09780935070969977,0.9418380496125687,0.8440286989028689
LLY,LMT,0.14140963239575352,0.9853541394141323,0.8439445070183788
CTVA,PLTR,0.05684282130058055,0.900365735684469,0.8435229143838885
CRWD,LLY,0.11823411486777097,0.9615593341735492,0.8433252193057783
MPC,NOC,0.13225945894682298,0.9755768746167268,0.8433174156699038
LMT,UAN,0.05482436971118464,0.8980514636242272,0.8432270939130425
MRK,STLD,0.07771744697428344,0.9208905251988901,0.8431730782246067
HII,UNH,0.14784205659472766,0.9904958158519137,0.8426537592571861
CW,MMM,0.13598529584309862,0.9785820105048816,0.842596714661783
DE,PEP,0.13656051374590675,0.979071570660136,0.8425110569142292
CB,JNJ,0.14185808065583705,0.9841492110626471,0.84229113040681
ALL,WM,0.1217000918877868,0.9637385266476749,0.8420384347598882
UAN,VNQ,0.06295577099660984,0.9045552546634843,0.8415994836668744
FANG,PLTR,0.06598539140134971,0.9074365094472439,0.8414511180458941
LMT,PEP,0.13526165671894752,0.9760130981845837,0.8407514414656362
DG,MRK,0.10946121457435075,0.9501343740506918,0.840673159476341
BA,PM,0.12202845927840773,0.9625558628894855,0.8405274036110777
LLY,NUE,0.10401796825166054,0.9445413790378918,0.8405234107862313
O,PSX,0.08695423362192356,0.9271025644489385,0.8401483308270149
MTSI,RTX,0.13053593958134924,0.9705891076270827,0.8400531680457335
CB,MCD,0.14759157228751257,0.9876260984354688,0.8400345261479563
MCD,MU,0.0800898823380746,0.9201061612811148,0.8400162789430402
GD,LLY,0.1467594450954486,0.9867134486493854,0.8399540035539368
PSX,WM,0.1078229473550193,0.9477462610841029,0.8399233137290836
DUK,ORCL,0.07266785991293015,0.9125526438100643,0.8398847838971342
HEI,HON,0.12720963376936584,0.9669890641776466,0.8397794304082808
FANG,TRV,0.12732992817718855,0.9670494537509321,0.8397195255737435
TRV,UNH,0.13313066938437884,0.9727615593515154,0.8396308899671365
DE,GOOGL,0.1152886504447025,0.9547780010369421,0.8394893505922396
PEP,UNH,0.13145894868872648,0.9708724473611238,0.8394134986723973
JNJ,LRCX,0.051852418651282484,0.8912201173192071,0.8393676986679246
CB,MRK,0.11532245506495499,0.9546526483301234,0.8393301932651684
MCD,NOC,0.14725033295826095,0.986417223965952,0.839166891007691
FANG,NOC,0.12060203616079088,0.9597414581187956,0.8391394219580047
FANG,MTSI,0.12667898853112658,0.965793690582546,0.8391147020514195
ABBV,DG,0.13529253881467834,0.974256314518357,0.8389637757036787
COST,IBM,0.14048763478869544,0.9793006117854945,0.8388129769967991
PSX,UNH,0.126257586696514,0.9648945443655613,0.8386369576690473
RKLB,UNH,0.07688578256339182,0.9151588617984634,0.8382730792350715
DD,HEI,0.1063446575296155,0.9446029894950101,0.8382583319653946
NUE,PEP,0.10771646292342112,0.945891561518291,0.8381750985948699
JNJ,NOC,0.14324413156922602,0.9811926292340775,0.8379484976648515
BX,NOC,0.1044930153282415,0.9424370529201112,0.8379440375918696
MRK,REGN,0.10367769902212172,0.9415686490463597,0.837890950024238
HEI,MU,0.08391061453468478,0.9216238511905951,0.8377132366559104
HEI,ORCL,0.08665447480791919,0.9243667779056337,0.8377123030977145
MPC,UNH,0.14106085067964907,0.9787531425388997,0.8376922918592506
CVX,ORCL,0.08290754494431855,0.9205409189087718,0.8376333739644533
NUE,UNH,0.10451638637919715,0.9419697757767863,0.8374533893975892
QQQ,UNH,0.14768789080091138,0.9849090521732513,0.8372211613723399
CRWD,SPLV,0.03316747108947714,0.8699955353543727,0.8368280642648955
REGN,UAN,0.05032817195469612,0.887094034457282,0.8367658625025859
IYR,UAN,0.07066196806895945,0.9074135067886515,0.8367515387196921
IRDM,XLU,0.06306796213128633,0.8996430150458836,0.8365750529145973
CW,DE,0.15501977195232822,0.9915699602739184,0.8365501883215902
QQQ,XOM,0.12635393744196088,0.9628074916643158,0.8364535542223549
KMB,STLD,0.06104842012131742,0.8973019782446424,0.836253558123325
CB,XBI,0.12692501316291924,0.9631158655766386,0.8361908524137194
MTSI,REGN,0.1294142773846757,0.965587269444414,0.8361729920597383
RTX,VLO,0.12381563425075531,0.9599674354381538,0.8361518011873985
HII,ORCL,0.13618689978593984,0.9722959668858248,0.836109067099885
CB,HEI,0.14330247551112182,0.9793589490821306,0.8360564735710088
FANG,SBUX,0.08581524576078585,0.9217825842111059,0.8359673384503201
BA,UAN,0.06421728380003668,0.9000674650235918,0.8358501812235551
QQQ,VLO,0.1321201588915533,0.9679680577148144,0.8358478988232612
IBM,RKLB,0.06139452056886955,0.897149790550732,0.8357552699818624
LLY,UNH,0.1435336015431589,0.9790784831679995,0.8355448816248406
STLD,UNH,0.10348772568003099,0.9389732258634749,0.8354855001834439
NOC,ORCL,0.09817826016089892,0.9335934395607284,0.8354151793998295
CB,UAN,0.06585823054276992,0.901203745439931,0.835345514897161
DG,RKLB,0.032048216922583785,0.8673592009676319,0.8353109840450481
CB,FANG,0.13735289455709834,0.9726245207656216,0.8352716262085232
ALL,DG,0.1260535337979635,0.9613073382614401,0.8352538044634766
CAT,HEI,0.14683646066996683,0.9819760371791199,0.835139576509153
ALL,AMAT,0.07874653687722463,0.9138556989179183,0.8351091620406936
DE,PLTR,0.09115616048487973,0.9260946880756609,0.8349385275907811
MCD,TDG,0.16135307828909456,0.9959110451798363,0.8345579668907417
LMT,LRCX,0.05263171885463223,0.887186414786227,0.8345546959315947
DE,NOC,0.15075973398193554,0.9850775085435651,0.8343177745616296
KMB,XBI,0.09074238427825557,0.9250312928287971,0.8342889085505416
BLK,UNH,0.15210615772879824,0.9863617655424051,0.8342556078136069
FANG,MMM,0.1298476834513264,0.9640195692907225,0.834171885839396
HII,SBUX,0.10166387073108424,0.9357596375987514,0.8340957668676672
CVX,NOC,0.13071289307868755,0.9647721308169607,0.8340592377382732
PSX,REGN,0.1190733097517385,0.9530380320665006,0.8339647223147622
ICL,IRDM,0.09728520090179468,0.9311525763093491,0.8338673754075544
MU,UNH,0.0756677435221594,0.9093645738958623,0.8336968303737029
ALL,UNH,0.14509143271823124,0.9787825410527652,0.833691108334534
CAT,PEP,0.14564043841841223,0.9793093417097795,0.8336689032913672
ABBV,SBUX,0.10896985073543546,0.9424820395207072,0.8335121887852718
DUK,IBM,0.1273377660750618,0.9608388393413481,0.8335010732662862
CRWD,HON,0.11320383097145692,0.9466851256919528,0.8334812947204959
NOC,PEP,0.1435417751263743,0.9767068950632013,0.833165119936827
ABBV,DUK,0.14208791013806535,0.9751099155699775,0.8330220054319122
TDG,VLO,0.13973609397786646,0.9725100154724566,0.8327739214945902
ABBV,TRV,0.15731285517380172,0.9900656229898077,0.832752767816006
MTSI,VNQ,0.13783182365037736,0.9703918004000627,0.8325599767496853
BLK,JNJ,0.15334884508463328,0.9859065871074069,0.8325577420227736
CRWD,VNQ,0.12586924733867283,0.9583928904060864,0.8325236430674137
COST,TDG,0.16329321631246962,0.9957797334594588,0.8324865171469892
RTX,UNH,0.13777876196018393,0.9700696605027754,0.8322908985425915
ABBV,IBM,0.15799723787261236,0.9900904867473675,0.8320932488747552
CB,ORCL,0.10561099683807584,0.9374836193418268,0.8318726225037509
PLD,PSX,0.14292341173924022,0.9747786571902473,0.8318552454510071
